Date,Open,High,Low,Close,Volume
2020-10-07,269.1843532957188,271.94504563646274,268.593447834641,271.1507568359375,27539700
2020-10-08,273.5530005966869,273.6208147398091,271.528479414595,272.5940246582031,25443300
2020-10-09,274.2407543939484,276.83681818670897,273.8532914516272,276.7593078613281,30201100
2020-10-12,281.4477434190828,288.14127299893624,280.4015902734711,285.3030700683594,79370700
2020-10-13,287.10477686541196,287.74407452401414,283.92750356722644,285.2933349609375,64240000
2020-10-14,286.0973093447648,287.0659814403547,281.1667719255957,282.9103698730469,36949100
2020-10-15,278.20272726834946,281.6027473169491,277.5633999319928,281.0118713378906,42514200
2020-10-16,282.6584979580233,284.0824470821583,279.1228508178726,279.4715881347656,40570700
2020-10-19,281.3896308060074,282.3486365660944,273.93087120103763,274.9092102050781,36756800
2020-10-20,275.64544755233146,278.6095830730802,274.08589899810164,275.5001525878906,32195400
2020-10-21,275.7519606576001,278.31893637761823,274.80265114764507,275.2869873046875,29306100
2020-10-22,276.1199922615095,277.0208798529867,272.0225278716991,275.2772521972656,32196200
2020-10-23,275.84882217244405,275.98445049476885,272.952501224734,275.81976318359375,24658500
2020-10-26,273.533761884699,276.36226920194173,268.0898268340714,271.68359375,38421100
2020-10-27,272.6812377681638,274.6282784460207,271.4219756705786,273.8049011230469,30559100
2020-10-28,269.3006265182573,269.9108948672063,262.87832370165825,263.13018798828125,53413500
2020-10-29,264.4474801551285,270.73415254967745,263.98250691050856,267.7312927246094,43246300
2020-10-30,265.74555480941143,266.61735396571,258.70331784183105,260.9409484863281,65838300
2020-11-02,263.3335682160116,264.951234387495,258.60644270616984,261.52215576171875,39987400
2020-11-03,263.4401670257865,268.14793078715525,262.35525854656015,266.0458984375,43604100
2020-11-04,274.7058445261126,279.7235612333837,273.0397265599618,277.9218444824219,75728200
2020-11-05,284.3343764088737,286.1361222422199,282.8523089860315,285.1674499511719,52054200
2020-11-06,284.5087245497052,286.1070278851754,280.7502714069069,285.3805236816406,40959800
2020-11-09,288.32530190451445,289.7686437219522,279.0938561409173,279.54913330078125,86537100
2020-11-10,276.2363757646086,277.67968846541163,271.82889773892,274.54119873046875,69024900
2020-11-11,277.0693367959135,281.15713508451313,274.5023611131332,280.6824951171875,36102900
2020-11-12,281.6512868267088,282.92024571281974,278.2512361524105,279.3652038574219,34414600
2020-11-13,281.07965556653556,282.43579088034903,278.8516915295616,281.8158264160156,24806900
2020-11-16,281.51554881549146,284.31502604867916,280.9052805155767,284.0147399902344,30168400
2020-11-17,284.208404313626,284.5377492988834,282.4744728792596,283.1138000488281,21843500
2020-11-18,282.5616992234426,284.1793652811079,280.93430742232914,281.021484375,28069600
2020-11-19,280.4694025203273,283.53041071580213,279.801016229081,283.2204284667969,22718400
2020-11-20,283.14291540781056,283.8888120349206,281.19590409077864,281.2830810546875,25907300
2020-11-23,282.2807595770193,283.5787767326993,279.0453980884088,281.292724609375,26875600
2020-11-24,282.3583706048363,285.7390581272661,280.556653733551,285.2450256347656,24516800
2020-11-25,286.31048091962015,287.63755725057285,285.3611714164596,286.99822998046875,23326800
2020-11-27,288.96467868500986,290.76642482953747,288.5675194297025,289.64276123046875,17163100
2020-11-30,289.9623240000837,290.57259219740644,285.54518126706904,290.2335510253906,27836200
2020-12-01,292.50996537111916,295.5806694616717,291.405664798251,293.9532775878906,27521300
2020-12-02,292.7812036078335,294.67012642346486,290.94073214427607,294.3310852050781,23620000
2020-12-03,294.6410798606101,296.2975012915029,294.0211153709579,294.74761962890625,22828700
2020-12-04,294.7960993408053,296.09414655085345,294.11804630375514,295.9488220214844,19332100
2020-12-07,296.13280909167764,297.9926729683618,295.94875898444985,297.62457275390625,20851000
2020-12-08,297.1498907382065,298.9322440220672,295.39659643761144,298.6319580078125,18341500
2020-12-09,298.41893232118207,298.69982605072147,290.8051514014836,291.8706970214844,48839300
2020-12-10,289.8364217591628,294.1663879904616,288.75151354612245,293.042724609375,27519500
2020-12-11,291.38631033019755,292.5196699210067,289.1196207101117,292.39373779296875,26760400
2020-12-14,293.5851595978105,296.4621172361134,293.51737501005834,294.5151062011719,28804800
2020-12-15,296.7721689491236,297.6633605957031,294.5829597880431,297.6633605957031,25709000
2020-12-16,298.0605155236534,300.0850373345108,297.0143327553648,299.3004150390625,25461900
2020-12-17,300.89870654445417,301.4895825075327,299.69756225128793,301.2571105957031,23730500
2020-12-18,301.8964393469859,302.2064216052526,297.9732984470397,300.3465576171875,41173400
2020-12-21,297.3973631952513,300.3183610169851,294.621953268842,299.7846374511719,37095500
2020-12-22,300.6871579747628,301.52171194012516,297.77587362376966,300.5998229980469,26176300
2020-12-23,300.64831244860926,301.00736608946414,298.930665457852,299.0859375,21201300
2020-12-24,299.34799849760674,300.85215041411334,299.2703772695468,300.40576171875,16785000
2020-12-28,303.0161337249307,303.90894048825203,301.18201064581774,303.43341064453125,22497700
2020-12-29,304.76290212833635,305.38399026476077,302.8026482260823,303.70513916015625,25871900
2020-12-30,304.8696860401446,305.1899142726101,303.0937860874924,303.7148742675781,18138100
2020-12-31,303.61789034040464,304.94737234171106,302.54072916800163,304.462158203125,21611400
2021-01-04,305.7916498289349,305.9663494318162,296.1553038409504,300.1631774902344,45305900
2021-01-05,299.17328947709655,302.9094436130417,299.17328947709655,302.6376953125,29323400
2021-01-06,297.9214256235518,302.6571194728593,296.9315996265697,298.4454650878906,52809600
2021-01-07,301.10444220290645,306.500020294038,301.07533054330065,305.66546630859375,30394800
2021-01-08,307.9556771207618,309.9450726719681,305.76249994264293,309.595703125,33955800
2021-01-11,306.63590537861705,307.81011517806013,304.4718398870611,305.1220397949219,32746400
2021-01-12,305.1608507378906,306.2477256093225,301.9972748689268,304.6368408203125,29266800
2021-01-13,304.89888498304555,307.4899120873604,304.2972241457926,306.6941833496094,22898400
2021-01-14,307.1405223529727,308.14006220477734,304.57857771429786,305.0541076660156,23500100
2021-01-15,304.8405860696371,305.8013004189801,301.3955485198215,302.6376953125,35118700
2021-01-19,304.956972732673,307.5577124410326,303.86038444870917,307.0531005859375,24537000
2021-01-20,310.6729268263223,315.13687326607675,307.15026739689847,314.195556640625,30728100
2021-01-21,315.5346831419662,317.45614139482274,314.15669185783963,316.7088928222656,25130600
2021-01-22,315.67050101108487,316.8058850736803,315.10763624261267,315.7966613769531,21609400
2021-01-25,319.18349522307534,320.5518023348643,311.90528480831307,318.4071350097656,39080600
2021-01-26,319.12527609679165,320.0083691925185,317.543473607474,318.8729553222656,25498100
2021-01-27,316.61183469612774,316.6215188374213,307.975002187599,309.9837951660156,55264000
2021-01-28,311.18725121933835,316.767213858765,310.5661629016049,311.8180236816406,42836300
2021-01-29,310.12938113488104,311.2356833198105,303.5110843851895,305.2578430175781,55259000
2021-02-01,308.70286470856337,313.9723117313327,306.67467355944177,312.88543701171875,35646000
2021-02-02,315.8549441435876,319.14467995579764,315.68995833829047,317.9898681640625,33930800
2021-02-03,320.0665459217439,320.435313272342,316.67004817797635,316.728271484375,24824500
2021-02-04,318.12573230119,320.56148658252033,316.8059347456866,320.4741516113281,22350900
2021-02-05,321.4252516339507,322.5703498808603,319.78522549425804,321.56109619140625,22732000
2021-02-08,323.24960653136196,323.87066511645946,321.6095806706244,323.71539306640625,20462800
2021-02-09,322.78379621388433,324.9090361637729,322.7740824558569,323.6474914550781,17597500
2021-02-10,325.08369204263147,325.53979442343336,319.7560513766523,322.9099426269531,28068700
2021-02-11,324.44324500233137,325.09344492282906,322.2986069862676,324.68585205078125,22046100
2021-02-12,323.84158642690625,326.66553604356756,322.793537001244,326.5005798339844,20346800
2021-02-16,327.29631453984234,328.1891215313722,324.4529669677194,325.61749267578125,27080800
2021-02-17,322.6381761853218,325.7338436619156,320.406203784662,324.05499267578125,31360300
2021-02-18,320.464464761937,323.99680745469755,318.6497394365605,322.6382141113281,32236200
2021-02-19,323.98712196042925,324.11328235601803,320.2121719265049,321.2311096191406,39157700
2021-02-22,316.8447510977488,318.10629568792734,312.7010340802083,312.9048156738281,47256900
2021-02-23,307.62579781374234,313.642465642269,301.80322750811945,311.97332763671875,97241900
2021-02-24,309.3143292615877,314.85549657869274,306.61653957685456,314.5449523925781,58206300
2021-02-25,311.8859018058299,314.4478165943364,302.0360328819496,303.5790100097656,110182600
2021-02-26,306.50970442910506,309.67327972261444,301.68667585309566,304.85028076171875,104739800
2021-03-01,309.82861687367597,314.36052983413424,308.53796033117214,314.0208740234375,49164500
2021-03-02,314.6613555872041,314.73897681544736,308.7320532792917,308.9843444824219,48370000
2021-03-03,307.8877364086836,308.82905292300126,299.9593548037117,300.017578125,86301100
2021-03-04,299.6488049157798,302.8124101821349,291.23517977006145,295.1072082519531,139131600
2021-03-05,297.72731779857696,300.45421828563053,288.65383910417154,299.5517272949219,121523700
2021-03-08,299.0083160866487,300.89094906211733,290.6529439514444,291.0702209472656,88409800
2021-03-09,298.37755517278356,304.45244508662654,297.8438315171769,302.5503845214844,80391100
2021-03-10,306.81053492955095,307.1113652549474,300.99768040417115,301.6866760253906,76798100
2021-03-11,306.4320580789124,310.4011052935316,305.5392808474941,308.63494873046875,53484800
2021-03-12,304.57856513949434,308.819361034418,302.18163603796603,306.1312561035156,69315600
2021-03-15,306.4515309101118,309.56659715349844,304.81150487573177,309.401611328125,42955700
2021-03-16,311.5947202329633,314.6127666863482,309.6635780067387,311.09979248046875,54925900
2021-03-17,308.0624110794946,314.27314497406195,306.34473439501846,312.38079833984375,78258700
2021-03-18,307.4995323947075,308.4796742050071,302.35627556020404,302.8123779296875,82718100
2021-03-19,302.6473593300156,305.4227986604715,300.5027218576933,303.87982177734375,78446200
2021-03-22,306.27499618187716,311.6482406884883,306.27499618187716,309.57861328125,56194800
2021-03-23,310.66685717260526,311.98829200966463,307.4118112528378,308.2279968261719,53455400
2021-03-24,309.5980210235108,309.6368954739455,302.8838904448759,303.0296325683594,64803700
2021-03-25,301.18353938738005,304.02078162295214,298.6766855487933,302.5049743652344,78729000
2021-03-26,302.291201196941,307.3632352477694,300.8920469973354,307.0426025390625,63519600
2021-03-29,306.508186738678,308.0045121611311,303.6126478940597,306.95513916015625,54608000
2021-03-30,304.99232185702647,305.9833977212806,302.70893027258194,305.4101257324219,44635700
2021-03-31,307.1980192817444,311.64817991889015,306.8579345762437,310.0838317871094,55032500
2021-04-01,313.9122092000032,315.50570605795934,313.65956971601975,315.36968994140625,55685600
2021-04-05,317.857118740122,322.43359992758764,317.6142052852297,321.6659851074219,42172500
2021-04-06,321.3550596024746,323.39550878206416,320.6651640811654,321.4425048828125,33537200
2021-04-07,320.966467647174,323.055547566008,320.03368806665446,322.21990966796875,32046400
2021-04-08,325.0765377386788,325.7664037290096,324.27977439631087,325.581787109375,29940800
2021-04-09,324.2214337918522,327.7582678671468,323.4829970654608,327.55419921875,36664900
2021-04-12,326.514623246159,327.54457412904566,325.2417588597136,327.12677001953125,25833000
2021-04-13,328.6521636521234,331.41165681721344,328.4383986353373,330.9452819824219,30374000
2021-04-14,331.18819575689,331.31451549227876,326.1550363096084,326.9712219238281,42564300
2021-04-15,329.84734238498504,332.31535153208176,326.6894672888164,331.9266662597656,36342800
2021-04-16,332.4513237225054,332.52907262770344,330.4399933489032,332.3153076171875,40860100
2021-04-19,330.741254593355,331.8974953468456,327.35016263300474,329.2740478515625,34533100
