Date,Close,High,Low,Open,Volume
2021-04-20,326.8740234375,329.89585219892405,324.9015676206734,328.6132918560866,38081800
2021-04-21,329.6725158691406,329.8571325136104,324.5033091290452,325.59155693695396,36598100
2021-04-22,325.6983947753906,330.26515025266417,324.5421242776872,329.28379999053425,45936100
2021-04-23,329.7986755371094,331.11038416546467,326.32986509398035,326.32986509398035,36381900
2021-04-26,331.9461364746094,332.22792441669736,329.29351057380273,330.04170307667175,30812000
2021-04-27,330.5080261230469,332.4513336759121,329.55582439975575,332.2375686589961,33187200
2021-04-28,329.39056396484375,331.1881290202285,328.739543018456,330.1776009932666,33615700
2021-04-29,330.5760498046875,333.08290350684666,327.350152142513,332.66509949857345,37708900
2021-04-30,328.4093017578125,330.614975152807,327.4959446929515,328.1275434684057,38263400
2021-05-03,326.6602783203125,330.3622767552804,326.21332589564315,329.6141140387122,29729700
2021-05-04,320.7818298339844,324.4255319255301,316.9632075061266,324.1048695360609,65147000
2021-05-05,319.70330810546875,323.69682138573233,318.9259967818661,322.8320351096376,46219300
2021-05-06,322.1129455566406,322.2684137156212,317.19637993239184,319.4408977324828,46814300
2021-05-07,324.7267150878906,327.1072491303273,322.287854536548,324.89187963014064,53324500
2021-05-10,316.52587890625,323.5217668729857,316.3218103051578,323.346876345633,60700500
2021-05-11,316.088623046875,316.8853860973373,309.9769137393265,310.6376607081933,71963600
2021-05-12,307.90740966796875,313.4749673757691,307.0426234888556,311.1527300414786,91164900
2021-05-13,310.2879333496094,313.2611917243802,307.9170956105406,310.851509181572,69877800
2021-05-14,317.1380920410156,318.05141931549144,312.95023696158665,313.4555159056816,44370000
2021-05-17,315.21429443359375,317.11872807199603,312.33820674360464,315.428059511044,39395000
2021-05-18,313.08624267578125,317.39066126149027,312.81418083780795,316.1663978168686,36528500
2021-05-19,313.44573974609375,313.74694999804194,307.33403013403495,307.68384085880683,66319100
2021-05-20,319.5089111328125,320.3639712349336,314.7089685641255,314.93242996409725,46466100
2021-05-21,317.7404479980469,321.48129057449916,317.38094091636304,321.06348664997546,50330400
2021-05-24,323.0845947265625,324.2117166237893,317.63360182331587,320.03358774833356,32475800
2021-05-25,323.5315246582031,325.3193638580735,322.35583201667487,324.60034962891825,31280300
2021-05-26,324.6586608886719,325.1250356947649,323.5121166203355,324.20198245602694,25444900
2021-05-27,323.4441833496094,325.05713252340354,323.2401443154173,324.21179830065284,27931700
2021-05-28,324.46435546875,326.0578819789046,324.14372275281585,324.6489720681587,29927400
2021-06-01,323.38580322265625,326.2716160019154,322.0351902976997,325.79548550801826,31145400
2021-06-02,324.0174255371094,324.8627596813174,322.2976088179456,323.8036604941181,22047900
2021-06-03,320.6457824707031,322.4530444659631,318.97453660020943,321.18018024714496,37057800
2021-06-04,326.0870056152344,326.5339580391528,322.3752811601444,322.4433040394962,38736500
2021-06-07,327.0586242675781,327.1169211143318,324.86267753147115,325.5525433197331,32611900
2021-06-08,327.21405029296875,329.67233252305346,325.5330790212262,328.8075466533239,27282800
2021-06-09,327.29180908203125,329.36143608306577,327.1071925179238,328.5841250307831,21485300
2021-06-10,330.7023620605469,330.80922974058655,327.18498020530035,327.6319326307272,33702100
2021-06-11,331.5671081542969,331.57683418036817,330.06105673917364,330.7120481305423,21222800
2021-06-14,334.7444152832031,334.75411165619005,330.8092001288667,331.99461879216443,27827700
2021-06-15,332.5582580566406,334.7056047744887,331.8392140398891,334.3946684241378,35963800
2021-06-16,331.3436279296875,334.0933947722833,327.88454323215615,333.0245698033794,55399500
2021-06-17,335.55096435546875,336.56149274455527,330.28461666455826,330.33318750000893,59722700
2021-06-18,332.917724609375,335.0359226391547,332.1695322543703,333.8893783462485,55414900
2021-06-21,334.98681640625,335.3078507278584,330.8914171304185,333.1093563944914,32992600
2021-06-22,338.1094665527344,338.5569374570642,334.4809830868212,334.7825427926649,28941600
2021-06-23,338.2748107910156,339.42271478156215,337.43823349115786,338.0510901901736,27188500
2021-06-24,340.36627197265625,341.89351519306285,339.66586864290497,340.21062348972123,32581600
2021-06-25,339.947998046875,341.17371145561236,339.3448786511206,340.93051623558773,28682800
2021-06-28,344.082275390625,344.218478947172,341.1736704088792,341.23203487970994,39130300
2021-06-29,345.3275451660156,345.3567274108607,343.0707156285113,343.9072931053516,29426000
2021-06-30,344.78271484375,345.56095734786953,344.1990403873894,345.1718212523517,32724000
2021-07-01,344.91888427734375,345.424719589771,343.0803143748116,344.43249389300144,29290000
2021-07-02,348.8782043457031,349.19920902473507,346.58242566785464,346.81588361624154,32727200
2021-07-06,350.385986328125,350.6681011268903,346.7866847989338,349.4813071344415,38842400
2021-07-07,351.12530517578125,352.88603636745694,349.1700059141301,352.58447663983867,35265200
2021-07-08,349.00457763671875,349.8606295414184,344.77300465517175,346.05705282530545,50890000
2021-07-09,351.18365478515625,351.66030794341236,347.83728599436506,348.42096049265064,35184500
2021-07-12,352.5552978515625,353.01250610225594,351.00854996002107,352.58448009365276,25717700
2021-07-13,352.5552978515625,355.522267982775,351.6992458343561,352.17589901746976,39723000
2021-07-14,353.1875915527344,355.54170485979586,352.3607217963523,354.89966586143754,35336400
2021-07-15,350.70697021484375,353.30430836032497,348.7030438738913,353.1000326773512,53391600
2021-07-16,347.8664245605469,352.5454978947028,347.5162080307777,351.56297977405853,47262000
2021-07-19,345.0162353515625,345.5123334529161,342.4578166827424,344.4130862207384,64404600
2021-07-20,349.0240783691406,350.4735124557831,344.1698813388037,345.9500870663066,42183700
2021-07-21,351.7186584472656,351.7186584472656,348.372289789459,348.5960400828701,30259900
2021-07-22,354.0435485839844,354.0532562039108,351.9228640902762,351.9228640902762,30252200
2021-07-23,358.177978515625,358.46006363296476,354.01447699472897,355.3666271567449,31960800
2021-07-26,358.4600830078125,358.8492191810334,356.6215422431084,357.4873019486043,28438100
2021-07-27,354.5105285644531,358.1973764077353,350.3567648989363,358.1973764077353,57933100
2021-07-28,355.8724365234375,357.44836657574496,353.35293746326454,355.6487159079305,42066200
2021-07-29,356.5047607421875,357.67208002910337,355.30822952835405,355.30822952835405,25672500
2021-07-30,354.6467590332031,355.2304335421781,352.54554861304456,352.5747308541474,36484600
2021-08-02,354.6759033203125,356.8938424675399,353.9657626135782,356.31016802102414,27334100
2021-08-03,356.8257141113281,356.9424430545556,352.1466409531741,355.33736071135064,35558500
2021-08-04,357.34136962890625,358.29470569793517,355.6779224282119,356.78687733303474,29602200
2021-08-05,359.60791015625,359.84136806061525,357.44833548012485,358.15844650154094,21443900
2021-08-06,358.031982421875,359.3160602775365,356.92302768246975,358.34327942086856,33332100
2021-08-09,358.69354248046875,359.2188228366064,357.39001952592776,358.4892370994956,25960200
2021-08-10,356.85498046875,359.5009459909908,355.6681864546511,359.20912356413055,35130800
2021-08-11,356.2420959472656,358.6156837906482,354.90939082350536,358.1195857036136,34249800
2021-08-12,357.5261535644531,357.88607773805813,354.38406065299455,355.7362403180687,25969200
2021-08-13,358.78106689453125,359.11180884568955,357.38025999143855,357.87638776163493,19336200
2021-08-16,358.9366760253906,358.97556588343593,353.80039450652765,357.66233553191483,34856900
2021-08-17,355.77520751953125,357.1565399214651,353.3432550078953,356.1837589168107,44793900
2021-08-18,352.3509216308594,356.6408884771561,352.02017972469156,355.24008176461376,38541900
2021-08-19,354.05328369140625,355.72646781724535,350.1621605789352,350.4150930810581,48499400
2021-08-20,357.720703125,358.1195468253012,354.8120682739087,355.1233652624728,39486000
2021-08-23,363.071044921875,363.76171108454395,358.7518951257561,358.76160274815857,34034700
2021-08-24,364.17999267578125,364.78311210357003,363.19747443488257,363.6644199694214,21732900
2021-08-25,364.5982360839844,365.1722028869527,363.6838197467014,364.43287997078824,20441900
2021-08-26,362.2830810546875,364.42318125334026,361.8453177686198,363.74225242568974,29133300
2021-08-27,365.8045654296875,366.3104008483986,362.4290142656199,362.9154047521604,27104700
2021-08-30,369.9096374511719,370.3960278524123,366.57297673660787,366.5924513522826,27295700
2021-08-31,369.6080627441406,370.2208896877699,368.06131520662314,370.1528175964197,29628200
2021-09-01,370.220947265625,372.292975362787,370.01667158597905,370.6684478607396,28138300
2021-09-02,370.0458068847656,371.9038217576325,368.82983089625964,371.5730798511885,25453400
2021-09-03,371.1839904785156,371.58283418344877,368.87850464858565,368.8979495780037,24605400
2021-09-07,371.7092590332031,372.36103523459263,370.1333588794996,371.29097041204267,23970200
2021-09-08,370.4154968261719,371.53418888426035,368.1489304715028,371.53418888426035,32949200
2021-09-09,369.1412048339844,371.7482507720077,368.898009585581,370.6392958764867,29399000
2021-09-10,366.33953857421875,371.57310432334236,366.00879664599177,370.8532559905493,40249400
2021-09-13,366.0867004394531,369.10232780445523,364.03414655618514,368.6743017430008,48741800
2021-09-14,365.04583740234375,368.3046302692142,364.0925012571172,367.5750444595705,41826600
2021-09-15,367.7597961425781,368.110012693083,363.2071887944287,365.5029670855358,34097900
2021-09-16,368.0127258300781,368.5866629766989,364.5010011650978,366.4270882738112,35193100
2021-09-17,363.6546325683594,367.5846753036887,362.6137796767994,367.5360481385658,60912300
2021-09-20,356.1403503417969,359.59753889551575,351.4950225586661,357.8543224639495,76203200
2021-09-21,356.5785827636719,359.16905211173173,355.4489023902439,357.9711944533956,41927500
2021-09-22,359.9092712402344,361.3700605255151,356.3936229060116,357.49408892276324,46972900
2021-09-23,363.2301025390625,364.2623911619326,360.42538261283744,361.0681334059166,44652000
2021-09-24,363.5709533691406,363.9897355404202,360.5909456823758,360.96101704684764,36056800
2021-09-27,360.6688537597656,361.54532132203445,358.1173467523428,360.52278078602615,43338100
2021-09-28,350.4627685546875,360.6201147040076,349.9563723787848,356.11117076204636,97701600
2021-09-29,349.8882141113281,353.87129560556264,349.2649595317056,351.72882269581066,58076600
2021-09-30,348.6026916503906,353.1993090640904,347.76518685798084,351.53401786348365,61384600
2021-10-01,350.76470947265625,351.8067462760471,345.11633623006765,349.2260245310684,56375500
2021-10-04,343.40228271484375,349.47915560995733,341.1624180751223,349.1480469939881,76766000
2021-10-05,348.03790283203125,350.28751583459336,344.23985683548693,344.4638254933371,47232900
2021-10-06,350.2680969238281,350.54077642421413,343.9185132836674,344.82419558282425,56806500
2021-10-07,353.481689453125,356.13058777413,352.78050961168765,353.31612030563855,39411200
2021-10-08,351.71905517578125,354.7964543648369,351.183414688038,354.5627079055293,41822300
2021-10-11,349.0214538574219,353.70571478081246,348.9337803657016,350.1803190989979,34847200
2021-10-12,347.80419921875,350.91078370939994,347.1614483765982,350.4725647623648,43905100
2021-10-13,350.58941650390625,351.26138192979204,348.08659048110457,350.11223486401144,40120800
2021-10-14,357.04608154296875,357.26033180274175,353.5207152211108,354.18293248956167,43433900
2021-10-15,359.2957458496094,359.41260424079195,357.2311683524908,358.2634571010501,40419900
2021-10-18,362.90869140625,363.12294165828496,357.3966437582866,358.00043181770434,34513500
2021-10-19,365.655029296875,365.7037103841604,362.95744916889333,363.9799897605548,29091000
2021-10-20,365.17779541015625,366.7262282342256,363.697510154571,366.1126920790637,31390300
2021-10-21,367.407958984375,367.6027427702506,364.0773761726677,364.37927023689167,25469300
2021-10-22,364.3207702636719,367.11574170095486,362.6554791813564,366.1516305037976,36275800
2021-10-25,368.05072021484375,368.9661505386288,363.79495887971206,365.7426779141766,32597800
2021-10-26,369.20953369140625,372.7056850179981,368.03117225794534,370.29053297056265,47191300
2021-10-27,370.06646728515625,373.13411758316096,369.3945021117106,369.6574333761721,45760500
2021-10-28,374.17620849609375,374.4294214156826,371.19620151872607,371.965558660674,38007000
2021-10-29,376.0168151855469,376.18238434993214,370.7482623140283,371.09883741061566,37310100
2021-11-01,377.3023681640625,377.42897465061577,374.3710713623635,376.4551151784613,30765300
2021-11-02,378.8799743652344,379.357185663946,376.640109711893,376.68879079224985,25135300
2021-11-03,382.9020080566406,383.32076043995954,378.32488699187417,379.36689389830025,33748900
2021-11-04,387.8102722167969,388.76466508058655,383.62268889248287,384.16804775184016,40265300
2021-11-05,388.1803894042969,390.5078980755992,386.7780293945405,389.58274941405324,43383800
2021-11-08,387.65447998046875,389.17369830448143,387.01172919418167,388.15115779710675,29256300
2021-11-09,384.98614501953125,389.1250478982593,383.62274766226983,388.72576193651963,50490700
2021-11-10,379.3280029296875,385.0250569220518,377.399750524378,382.2106185729141,54937400
2021-11-11,380.3797302246094,382.48327004380786,380.0388734989367,382.307982488832,32243000
2021-11-12,384.38232421875,384.91793501078206,379.93177954519547,381.52889353659543,34730600
2021-11-15,384.2945861816406,385.88198152176716,381.85021966214333,385.5606210444814,33716900
2021-11-16,387.03125,387.52789812836994,383.3695288223204,383.5642828876192,27872900
2021-11-17,387.2357177734375,389.271080351987,386.27160647829044,387.35257614620315,28703300
2021-11-18,391.2479248046875,391.75432087816694,387.0603422267547,389.28073996404686,45721500
2021-11-19,393.4294738769531,394.70522739242665,392.05632847147797,392.88411495674296,45191700
2021-11-22,388.862060546875,398.02608139753113,388.75495027453326,394.96817822563435,61715400
2021-11-23,387.08966064453125,389.7677741026922,382.64886397876717,387.70316712665146,70098700
2021-11-24,388.3361511230469,388.61854892696687,382.2787449768081,384.60625329232005,46954400
2021-11-26,380.97381591796875,387.1480810569838,379.5811743642231,385.75543950323816,51533300
2021-11-29,389.2418518066406,390.25467386735625,384.8108035857325,385.5411981091676,54447100
2021-11-30,383.52532958984375,390.70266886623006,381.5094334278674,388.35566406293606,81332700
2021-12-01,377.0003967285156,390.0111720604397,376.5329632985118,387.8686697735008,77766500
2021-12-02,379.71746826171875,381.4996176337462,374.29306504177873,375.7148912421817,84416600
2021-12-03,373.1147155761719,382.08395134060004,368.9952800688155,381.08087745788833,105349100
2021-12-06,376.1045227050781,377.4679199593097,369.38486888095247,373.60169684419833,67588800
2021-12-07,387.4304504394531,388.0439865824426,382.7169747724457,382.7559374678274,56005300
2021-12-08,389.1639099121094,389.3684417682752,385.86254226048624,387.76157982882177,39204000
2021-12-09,383.4376525878906,389.7385237714015,383.2428688299524,387.9368780298735,49973700
2021-12-10,387.6058044433594,387.86873579248993,383.07733428062323,386.2521255589691,52545800
2021-12-13,382.0060729980469,387.9173765858877,381.6360016948569,387.59601608143913,50166400
2021-12-14,378.0522155761719,379.892794312924,373.60167116660904,377.1757183759927,75199200
2021-12-15,386.6708984375,387.0312514132929,373.8451856032461,377.7990527532284,73858000
2021-12-16,376.7278137207031,388.06355281618323,375.14041794552674,387.63505224914786,82591400
2021-12-17,374.84820556640625,379.01632239107107,371.7902729452207,373.3094911519789,80492500
2021-12-20,371.2120056152344,372.00183675432584,368.07217240828095,370.11989489243064,65336800
2021-12-21,379.5198669433594,379.8319070753569,370.73420830032876,374.4883314065924,48899500
2021-12-22,384.141845703125,384.3466090046507,378.56425525190224,379.2273181620309,37042200
2021-12-23,387.0379638671875,388.5103494206365,384.32717824113536,384.49292911590464,29595500
2021-12-27,393.4346618652344,393.4346618652344,388.30560935408874,388.33486126067066,32820700
2021-12-28,391.6111755371094,394.5072331846005,390.7335886228549,394.33172175330714,33113700
2021-12-29,391.5527648925781,393.015420016955,389.1735101763014,391.7477974789462,32248500
2021-12-30,390.3825988769531,393.5224325868595,389.79753096522217,391.3381810335833,23850100
2021-12-31,387.9447937011719,391.07486647663586,387.44748157279275,389.70972801987483,34752900
2022-01-03,391.6794738769531,391.9330102493387,386.9989900897427,389.11494751871527,40575900
2022-01-04,386.59918212890625,392.2645295635358,383.4983609725823,392.2255171018178,58027200
2022-01-05,374.7224426269531,386.0336464702579,374.4689062551625,384.9122539075164,75739800
2022-01-06,374.4591369628906,377.706247429034,370.666000818644,372.8989955790771,70814300
2022-01-07,370.4026794433594,376.15581200805264,368.62801427276884,374.4688727948862,72652300
2022-01-10,370.646484375,371.1633176681869,360.1153811127312,365.4882095760822,91770500
2022-01-11,376.21435546875,376.38010636235623,367.82846129052876,369.9151668403217,68295700
2022-01-12,377.7062683105469,380.4853186605125,375.42453016489463,378.78861868723953,54576400
2022-01-13,368.2574768066406,379.77344317810594,367.32138607006556,379.0908590373564,77994000
2022-01-14,370.5489807128906,370.8805122336766,365.5271753703041,365.7319684702098,80121200
2022-01-18,361.3244934082031,366.85334186828857,360.5639140718845,364.72762394855044,75450900
2022-01-19,357.3558654785156,365.36145518067843,357.09256854445846,362.88468448464386,81791500
2022-01-20,352.71429443359375,364.56179114405677,352.1779996318426,360.58338359048287,88610700
2022-01-21,342.93408203125,353.16290612795297,342.6512937420078,350.5203845165671,143388900
2022-01-24,344.50390625,345.1669989602952,325.83068822014695,337.2979099630756,198685800
2022-01-25,336.5179138183594,342.2905389322007,333.17331636056537,338.03910247117864,124398400
2022-01-26,335.9913330078125,347.9948515994439,332.2956833689828,344.123690517999,146559500
2022-01-27,332.6076965332031,342.524479086712,331.5838203522021,340.70104092392484,95255700
2022-01-28,343.041259765625,343.2557836386173,329.5361055939906,334.48961626428655,108167900
2022-01-31,354.01116943359375,354.5962372466079,342.7682318529032,344.4064276809,94326400
2022-02-01,356.4197082519531,357.07304048443206,350.1985748796091,355.3568493429369,74433000
2022-02-02,359.3157653808594,360.8856969926452,355.2203498327421,360.554165478592,78777100
2022-02-03,344.74774169921875,352.9191116851506,343.68488272899515,349.6037665908934,95384800
2022-02-04,349.09674072265625,352.40232542393113,343.207108479274,345.2645621512683,86318300
2022-02-07,346.2884216308594,352.0610162014481,345.03053010727854,349.6915224478901,58198100
2022-02-08,350.1790771484375,351.271188035829,344.01641741782544,345.14754076770663,64720900
2022-02-09,357.5995788574219,357.67757401380277,353.10433798826875,354.70352139304094,55766400
2022-02-10,349.50628662109375,357.3656172419755,347.6633567635275,350.56914570172694,112468500
2022-02-11,338.4193115234375,351.10541357716863,337.1906719787039,349.5062300581321,101569100
2022-02-14,338.8386535644531,342.24178449120643,335.32830531073444,337.8635502144662,80254400
2022-02-15,347.2635192871094,347.497534540643,343.0608267315955,344.12368568511306,55128800
2022-02-16,347.17584228515625,348.19968900930064,341.97852420811404,345.01111142577463,58947100
2022-02-17,336.849365234375,344.6599205387647,336.430048301098,343.95784514263914,61801400
2022-02-18,333.0075378417969,338.1755734338996,330.6965477797096,337.7855380650639,80001500
2022-02-22,329.6628112792969,335.47444662249774,326.0256961107474,330.0626070828172,85967100
2022-02-23,321.218505859375,333.6608023252314,320.9064656967874,332.8222278657884,86215400
2022-02-24,332.0129089355469,332.5492335985033,310.33638189306424,310.9019287065518,130614100
2022-02-25,337.1614074707031,337.36620055902915,328.99006802157845,332.81245572798264,78842100
2022-02-28,338.1658020019531,339.8625019263935,332.8222551294078,333.9826304008817,77515500
2022-03-01,332.98797607421875,339.41390247219204,330.46246240395885,337.1419251517255,67407000
2022-03-02,338.5753479003906,339.91123457682886,331.7691165780699,334.53840620642274,70609000
2022-03-03,333.7388610839844,341.3251634791002,331.8764102317942,341.2178866433013,71089400
2022-03-04,328.9022216796875,332.81239413329826,326.5815015949102,331.37899156923453,76936300
2022-03-07,316.7721252441406,330.0530606032163,316.5673618306466,328.8926849970855,89933800
2022-03-08,315.2996520996094,324.9141561737477,311.97454633796826,315.9822065421474,116153900
2022-03-09,326.64984130859375,328.00524916424655,320.8967378541893,323.4905161742531,64723400
2022-03-10,323.0224609375,324.2316092702605,318.57599225003565,322.58368230519244,69362700
2022-03-11,316.3235168457031,326.30859526054553,315.8359651767801,325.99655505056467,66228400
2022-03-14,310.24859619140625,318.4589484168995,309.5465207017248,315.08509969932993,79802600
2022-03-15,319.9801330566406,320.7602335296496,311.2822285265704,312.8911429753278,76471000
2022-03-16,331.8471374511719,331.9641450771997,320.22389388851906,323.90005210036475,105243000
2022-03-17,335.8645324707031,335.92303627927254,328.6487750885402,329.9456491888773,67810000
2022-03-18,342.739013671875,343.03156248605825,333.0464854994741,334.20686068615504,85446300
2022-03-21,341.7861633300781,344.12932822908505,337.39277383630923,341.903345410692,73799100
2022-03-22,348.503173828125,349.3721029438772,341.9033467344685,342.28409166555474,63345900
2022-03-23,343.49468994140625,349.1865865649411,343.4361138007334,345.62306563264156,70615500
2022-03-24,351.12945556640625,351.17828888337755,343.2604089859963,345.4180431013783,53555300
2022-03-25,350.83648681640625,352.125221265648,346.5309624936482,351.0707913364237,57584200
2022-03-28,356.264892578125,356.36252942931736,349.5869431218262,350.8268447276758,56833900
2022-03-29,362.3960266113281,363.02084868248386,357.3875582425675,360.16027135895797,68073000
2022-03-30,358.3931579589844,362.19101311240286,356.90917945750704,360.53127640062945,68757700
2022-03-31,353.95098876953125,358.8911087475274,353.1113477366379,358.5396220981877,67011400
2022-04-01,353.2773742675781,354.9956576364543,350.094597783785,354.214622450109,54527800
2022-04-04,360.5507507324219,360.5605233525953,353.8532880996696,354.11688069318865,45950200
2022-04-05,352.54510498046875,359.80884465763893,351.40281060290806,359.0961285250943,62738700
2022-04-06,344.89080810546875,348.3274038759697,342.25476279539964,347.22417031875244,90077100
2022-04-07,345.7109375,347.9076322076177,340.4291035387786,343.8949877151884,63777400
2022-04-08,340.87823486328125,344.7248941818026,340.2436400588168,343.9731470804625,61956100
2022-04-11,332.8139343261719,337.5587809808596,332.47222027371026,336.64104828891413,66107400
2022-04-12,331.4080810546875,339.45285717276306,330.03148187620593,337.56858807236847,72790200
2022-04-13,338.1445007324219,339.1989009456193,331.02720246097056,331.7496613145582,61367800
2022-04-14,330.4121398925781,338.7498243741417,330.197350790889,338.23238196478735,73519400
2022-04-18,330.66595458984375,332.9602857065273,327.8346656732138,329.35770467097535,58560600
2022-04-19,338.0566711425781,338.6326897192212,328.9965272996326,330.0216395506015,56515700
2022-04-20,333.12628173828125,339.3258479152818,331.9058958685795,338.86698163649083,65500000
2022-04-21,326.2335510253906,339.6285077815151,325.3060756232651,337.01200757707994,75801000
2022-04-22,317.6908874511719,327.6101887433209,317.2613091822322,326.38980270532886,82562100
2022-04-25,321.7718811035156,322.0843071089648,314.79127827663257,316.060497750801,101755900
2022-04-26,309.6266174316406,319.89737628662795,309.3532223380909,319.7118752129095,105819600
2022-04-27,309.2554931640625,315.2304964781736,307.5371806521875,309.72410218034025,111204200
2022-04-28,320.2391052246094,322.0745708005531,309.99760417470725,314.22503857358316,99450000
2022-04-29,305.8287658691406,319.4775751485844,305.19417103694815,316.03120589019034,91977900
2022-05-02,310.9348449707031,311.16914955418,302.3140213704518,305.41867627984414,115511800
2022-05-03,311.2668151855469,313.5611470929044,308.49410144448336,310.9543891822932,78185500
2022-05-04,321.7913818359375,322.4650372818678,306.4535791498154,311.7451560851586,116083400
2022-05-05,305.58465576171875,317.54443861501284,302.28472723588106,317.4663470202801,154607400
2022-05-06,301.9234924316406,307.625132173351,297.8815597513677,303.5832292876578,139572800
2022-05-09,290.110107421875,302.0210847889585,288.7139932125377,296.2901578194416,113387300
2022-05-10,293.6346740722656,298.51621856850846,289.5439374008475,297.29583244444774,124124600
2022-05-11,284.92596435546875,296.88574748030607,284.0570649930504,291.3696085693993,140326100
2022-05-12,284.25225830078125,288.7432840625286,278.1893899094389,280.639934162205,120910900
2022-05-13,294.78668212890625,295.8215670757037,287.11287945019643,288.7140401872521,83684900
2022-05-16,291.36956787109375,295.09907421815444,290.09060587056706,293.03904738876395,59190400
2022-05-17,298.9164733886719,299.29721832109993,293.4295929973151,297.2372210890729,62715300
2022-05-18,284.2425537109375,295.0893300011447,282.9831070369367,294.3961591068997,79477100
2022-05-19,282.7194519042969,287.4155240239087,280.76683456184287,282.43634384173583,79920700
2022-05-20,281.8408203125,286.8395166559795,273.5714834943717,286.185406437798,91764200
2022-05-23,286.5271301269531,286.90787508274974,280.4837760018996,282.88548741451507,63648400
2022-05-24,280.4348449707031,282.0164599790141,275.56307507320224,281.3037738400871,73491100
2022-05-25,284.35968017578125,286.4392224642568,278.7361325556307,278.9411490391971,67144500
2022-05-26,292.2384338378906,293.7907906977009,283.2759282335083,283.5590660638944,59462200
2022-05-27,301.77703857421875,301.92347892682784,295.2553033183494,295.37245560043664,66985600
2022-05-31,300.9764099121094,303.9541391836755,297.119979076866,301.74770203807276,60968300
2022-06-01,298.7504577636719,305.24290456334614,296.53424777362943,303.1145587796497,65341700
2022-06-02,306.9319152832031,307.1076436878613,296.21203568042574,297.6276951275144,59291300
2022-06-03,298.9457092285156,303.11453628011947,297.69603539561643,301.7086494937861,60914700
2022-06-06,299.9415588378906,304.9500272165213,298.3794589650576,303.3879273436883,51785000
2022-06-07,302.5288391113281,303.3099041210785,295.5189482433515,296.6124094624184,44900300
2022-06-08,300.3516540527344,304.3349808540067,299.5022403678184,301.72822324388414,38342100
2022-06-09,292.30682373046875,301.72819688478825,292.1408679336446,298.6626030084807,55900500
2022-06-10,281.99700927734375,287.8841497124189,281.547915605173,286.693051873079,85963500
2022-06-13,268.88519287109375,275.65100526877563,268.026036415278,273.12236921493223,94442000
2022-06-14,269.3734130859375,272.0582627693637,266.8642918674533,271.0819537935723,64697500
2022-06-15,276.1000671386719,280.03458970430654,270.0567143684024,272.80016901473215,86051400
2022-06-16,264.96044921875,269.5197944522944,262.90042223776317,269.0609281423744,81910300
2022-06-17,268.1822814941406,270.623053629189,264.1013176350394,265.73173673628594,82703400
2022-06-21,274.9483947753906,277.2667197184146,272.56164937976604,272.669235466665,51633700
2022-06-22,274.54736328125,278.9589600025479,271.84756149434503,272.444240376661,67472900
2022-06-23,278.6361083984375,279.4871248933807,274.1951384635695,277.03187006399634,57457800
2022-06-24,288.1831970214844,288.60383944644434,281.228312899196,281.4630678512849,58422300
2022-06-27,286.0703430175781,290.1102237972035,284.93564432833216,289.54288937850583,54151500
2022-06-28,277.3547058105469,289.2005170658587,277.1688481902768,286.6083316408423,61609800
2022-06-29,277.6090393066406,279.1154533696027,274.71361851895705,277.21777106806496,57302700
2022-06-30,274.1658020019531,277.74596413882557,269.7639677134483,274.6255503328265,79313600
2022-07-01,275.9754943847656,276.3667626349435,270.98674210239966,272.8648714958489,56675100
2022-07-05,280.7000732421875,280.817450713564,270.7128086945748,272.23877552616864,61829300
2022-07-06,282.49993896484375,284.6030615113066,279.35997210727135,281.0815880088725,63194700
2022-07-07,288.54510498046875,289.24939957697103,283.3118077559439,283.3118077559439,56620100
2022-07-08,288.90704345703125,290.27649694994716,284.76930876058265,285.7083583197468,59895500
2022-07-11,282.7347717285156,286.71596439855057,281.8544106665278,286.4910008176907,55273900
2022-07-12,279.9957580566406,285.904005781982,278.40131119956305,283.98677090225823,55797100
2022-07-13,279.41864013671875,281.7662790137394,273.9114518225869,274.4788160444077,73939400
2022-07-14,280.4164123535156,281.2869818073733,273.69625380521563,276.81666751477024,63741800
2022-07-15,285.50299072265625,285.61060664821235,281.7956594020621,283.40968932244186,63818100
2022-07-18,283.0869140625,289.6994584437817,281.9131092229591,288.2908687548476,59519600
2022-07-19,291.79266357421875,292.0861370758545,285.1116710980115,286.71587946993753,55172600
2022-07-20,296.4195251464844,297.6031211402486,291.4307735590572,292.2133398022545,67769400
2022-07-21,300.6747131347656,300.73340188625366,294.21868180436456,296.87934799529955,55049400
2022-07-22,295.4021911621094,301.8190848191565,293.57298929137545,299.7453366052368,57127700
2022-07-25,293.7197265625,295.9010908050179,291.71445838373495,295.4315510547604,40582400
2022-07-26,287.9484558105469,292.272048779563,287.1365749945954,292.0177110014292,50074100
2022-07-27,300.1170349121094,301.809306258264,291.9491815395786,292.51654574083483,69304400
2022-07-28,303.0516052246094,303.62873100713216,296.1456189431014,299.90184715853945,55139900
2022-07-29,308.5783996582031,309.4881348906429,303.16903485870444,304.59720722918473,57501000
2022-08-01,308.39251708984375,311.8553019527591,305.7122985006147,306.8078614319243,46358800
2022-08-02,307.4730529785156,311.6009972228817,305.0373804943253,306.09383761286017,48676500
2022-08-03,315.8462829589844,316.6679550732824,309.0967801418076,309.15546887483976,53735700
2022-08-04,317.3233642578125,317.6363907763661,313.7725461833402,315.92456618358153,38973700
